Subdivision,Circle,POLICE STATION,Accident type,Death,Grievous,Minor,Driver,Passenger,Pedestrian,Cyclist,Otherpersons,Motorised,Non Motorised,Longitude,Latitude,Trafic  Violation,AS
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.792623,11.258902,Over Speeding,0
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.792623,11.258902,No Violation,0
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,2,1,2,0,0,0,1,0,75.742071,11.33042,Drunken driving,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.825888,11.138204,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.825888,11.138204,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.825454,11.216649,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.825454,11.216649,Unknown,1
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.792623,11.258902,Over Speeding,0
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.792623,11.258902,No Violation,0
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.825888,11.138204,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.825888,11.138204,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.825888,11.138204,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.825888,11.138204,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.872462,11.176307,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8594802,11.286678,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8594802,11.286678,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8594802,11.286678,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8594802,11.286678,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.825454,11.216649,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.825454,11.216649,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.812896,11.265164,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.812896,11.265164,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.83703,11.139584,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.83703,11.139584,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.872462,11.176307,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.858712,11.286142,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.858712,11.286142,Unknown,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.772593,11.254002,No Violation,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.772593,11.254002,Over Speeding,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.772593,11.254002,No Violation,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.772593,11.254002,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.812896,11.265164,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.812896,11.265164,No Violation,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.933995,11.276523,Over Speeding,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.933995,11.276523,Over Speeding,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.907678,11.254568,Unknown,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.907678,11.254568,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.89165,11.26444,Unknown,1
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.5123,11.175,Over Speeding,0
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.5123,11.175,No Violation,0
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.5123,11.175,Over Speeding,0
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.5123,11.175,No Violation,0
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.8246,11.254735,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.8246,11.254735,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8378376,11.2721506,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8378376,11.2721506,Unknown,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.78864,11.29029,No Violation,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.78864,11.29029,Over Speeding,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.78864,11.29029,No Violation,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.78864,11.29029,Over Speeding,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80433,11.2947,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80433,11.2947,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.813071,11.265093,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.813071,11.265093,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.813071,11.265093,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.813071,11.265093,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.78864,11.29029,No Violation,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.78864,11.29029,Over Speeding,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80433,11.2947,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80433,11.2947,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.89165,11.26444,Unknown,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.937913,11.259048,No Violation,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.969173,11.268679,Driving on Wrong Side,2
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.969173,11.268679,No Violation,2
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.937913,11.259048,No Violation,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.969173,11.268679,Driving on Wrong Side,2
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.969173,11.268679,No Violation,2
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.969173,11.268679,Driving on Wrong Side,2
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.969173,11.268679,No Violation,2
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.795995,11.272548,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.795995,11.272548,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.845704,11.182918,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.845704,11.182918,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.845704,11.182918,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.845704,11.182918,Over Speeding,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.920667,11.246695,Over Speeding,1
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.867763,11.267814,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.824621,11.254738,No Violation,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.824621,11.254738,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.810037,11.269404,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.810037,11.269404,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811497,11.206824,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811497,11.206824,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.808019,11.209796,No Violation,0.5
Kozhikode South,Cheruvannur,Nallalam,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.808019,11.209796,Over Speeding,0.5
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,1,1,0,0,1,0,1,0,75.778138,11.317265,Over Speeding,0.5
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,1,1,0,0,1,0,1,0,75.778138,11.317265,Over Speeding,0.5
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.743906,11.327034,Over Speeding,1.5
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.743906,11.327034,No Violation,1.5
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.743906,11.327034,Over Speeding,1.5
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.743906,11.327034,No Violation,1.5
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.817922,11.196078,Driving on Wrong Side,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.817922,11.196078,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.817922,11.196078,Driving on Wrong Side,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.817922,11.196078,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.817922,11.196078,Driving on Wrong Side,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.817922,11.196078,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809319,11.229411,Driving on Wrong Side,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809319,11.229411,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.795995,11.272548,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.795995,11.272548,Over Speeding,1
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.867763,11.267814,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.824621,11.254738,No Violation,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.824621,11.254738,Over Speeding,0.5
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811497,11.206824,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811497,11.206824,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.808019,11.209796,No Violation,0.5
Kozhikode South,Cheruvannur,Nallalam,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.808019,11.209796,Over Speeding,0.5
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,2,1,2,0,0,0,1,0,75.742071,11.33042,Drunken driving,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809319,11.229411,Driving on Wrong Side,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809319,11.229411,Unknown,1
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,2,1,2,0,0,0,1,0,75.742071,11.33042,Drunken driving,1
Kozhikode North,Med. College,Mavoor,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.89677,11.263372,No Violation,0.5
Kozhikode North,Med. College,Mavoor,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.89677,11.263372,Over Speeding,0.5
Kozhikode South,Cheruvannur,Beypore,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.817402,11.145229,No Violation,1.5
Kozhikode South,Cheruvannur,Beypore,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.817402,11.145229,Over Speeding,1.5
Kozhikode South,Cheruvannur,Beypore,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.798695,11.207628,Driving on Wrong Side,1
Kozhikode South,Cheruvannur,Beypore,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.798695,11.207628,No Violation,1
Kozhikode North,Med. College,Mavoor,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.89677,11.263372,No Violation,0.5
Kozhikode North,Med. College,Mavoor,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.89677,11.263372,Over Speeding,0.5
Kozhikode South,Town Kozhikode,Chemmangad,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.774976,11.2388867,No Violation,1.5
Kozhikode South,Town Kozhikode,Chemmangad,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.774976,11.2388867,Over Speeding,1.5
Kozhikode South,Town Kozhikode,Chemmangad,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.774976,11.2388867,No Violation,1.5
Kozhikode South,Town Kozhikode,Chemmangad,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.774976,11.2388867,Over Speeding,1.5
Kozhikode South,Town Kozhikode,Chemmangad,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.774976,11.2388867,No Violation,1.5
Kozhikode South,Town Kozhikode,Chemmangad,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.774976,11.2388867,Over Speeding,1.5
Kozhikode North,Med. College,Mavoor,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.920283,11.262499,Over Speeding,0.5
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.788654,11.236053,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.788654,11.236053,Unknown,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.788654,11.236053,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.788654,11.236053,Unknown,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.835572,11.184154,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.835572,11.184154,Unknown,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,2,2,1,0,0,0,2,0,75.777844,11.255407,Over Speeding,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,2,2,1,0,0,0,2,0,75.777844,11.255407,No Violation,1
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,2,0,0,0,0,2,0,75.879415,11.3008978,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,2,0,0,0,0,2,0,75.879415,11.3008978,No Violation,0
Kozhikode North,Med. College,Mavoor,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.920283,11.262499,Over Speeding,0.5
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.835572,11.184154,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.835572,11.184154,Unknown,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.779887,11.246782,Over Speeding,0
Kozhikode South,Town Kozhikode,Town Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.779887,11.246782,No Violation,0
Kozhikode South,Town Kozhikode,Town Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.779887,11.246782,Over Speeding,0
Kozhikode South,Town Kozhikode,Town Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.779887,11.246782,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,2,0,0,0,0,2,0,75.879415,11.3008978,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,2,0,0,0,0,2,0,75.879415,11.3008978,No Violation,0
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.779371,11.253998,No Violation,0.5
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.779371,11.253998,No Violation,0.5
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.777508,11.258728,Unknown,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,No Violation,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8062002,11.2752541,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8062002,11.2752541,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.7660194,11.3057629,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.7660194,11.3057629,Over Speeding,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.779371,11.253998,No Violation,0.5
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.779371,11.253998,No Violation,0.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.8323659,11.2949925,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,1,1,0,0,0,1,0,75.8149599,11.2724935,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8359198,11.2847508,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8359198,11.2847508,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,No Violation,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.7660194,11.3057629,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.7660194,11.3057629,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8164067,11.2909153,Driving on Wrong Side,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8164067,11.2909153,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.8091928,11.2889384,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,1,1,0,0,0,1,0,75.8149599,11.2724935,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.7236388,11.1839218,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.7236388,11.1839218,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.7236388,11.1839218,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.7236388,11.1839218,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.7236388,11.1839218,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.7236388,11.1839218,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,1,1,0,0,0,1,0,75.7965773,11.2978085,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.830571,11.3240825,Unknown,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.830571,11.3240825,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.830571,11.3240825,Unknown,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.830571,11.3240825,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.8315795,11.3009745,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.8315795,11.3009745,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.8315795,11.3009745,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.8315795,11.3009745,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.8315795,11.3009745,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.8315795,11.3009745,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,No Violation,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8062002,11.2752541,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8062002,11.2752541,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8164067,11.2909153,Driving on Wrong Side,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8164067,11.2909153,No Violation,1
Kozhikode North,Nadakkave,Vellayil,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.76472,11.27369,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.777508,11.258728,Unknown,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,No Violation,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.8011637,11.3002367,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.8323659,11.2949925,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.8091928,11.2889384,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.830571,11.3240825,Unknown,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.830571,11.3240825,Over Speeding,1.5
Kozhikode North,Nadakkave,Vellayil,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.74006,11.34181,No Violation,1
Kozhikode North,Nadakkave,Vellayil,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.74006,11.34181,Over Speeding,1
Kozhikode North,Nadakkave,Vellayil,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.74006,11.34181,No Violation,1
Kozhikode North,Nadakkave,Vellayil,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.74006,11.34181,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.7236388,11.1839218,Over Speeding,2.5
